Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
2017-03-27,Two Count Paused Bench Press,Chest,95.0,3,,,
2017-03-27,Two Count Paused Bench Press,Chest,115.0,1,,,
2017-03-27,Two Count Paused Bench Press,Chest,120.0,3,,,
2017-03-27,Two Count Paused Bench Press,Chest,120.0,3,,,
2017-03-27,Two Count Paused Bench Press,Chest,120.0,3,,,
2017-03-27,Barbell Squat,Legs,135.0,5,,,
2017-03-27,Barbell Squat,Legs,185.0,3,,,
2017-03-27,Barbell Squat,Legs,210.0,6,,,
2017-03-27,Barbell Squat,Legs,210.0,6,,,
2017-03-27,Barbell Squat,Legs,210.0,6,,,
2017-03-29,Paused Deadlift,Back,45.0,8,,,
2017-03-29,Flat Barbell Bench Press,Chest,45.0,5,,,
